event_id,user_id,device_id,auth_type,outcome,timestamp,source_ip,country_code,is_mfa_enabled
AUTH_000465,USR_0059,DEV_00071,certificate,success,2025-12-29T07:27:53.436122,192.168.77.58,DE,false
AUTH_000466,USR_0008,DEV_00227,biometric,success,2026-01-02T14:27:53.436130,192.168.190.30,US,true
AUTH_000467,USR_0022,DEV_00174,certificate,success,2025-12-31T22:27:53.436138,192.168.115.227,US,false
AUTH_000468,USR_0010,DEV_00078,biometric,failure,2026-01-02T02:27:53.436147,192.168.120.70,UK,true
AUTH_000469,USR_0108,DEV_00206,sso,failure,2025-12-27T19:27:53.436156,192.168.220.57,CN,false
AUTH_000470,USR_0089,DEV_00005,biometric,success,2025-12-28T01:27:53.436165,192.168.160.163,CA,false
AUTH_000471,USR_0115,DEV_00106,biometric,failure,2025-12-27T01:27:53.436174,192.168.145.63,CN,false
AUTH_000472,USR_0089,DEV_00208,password,success,2025-12-30T11:27:53.436186,192.168.120.78,US,false
AUTH_000473,USR_0100,DEV_00065,sso,success,2025-12-27T22:27:53.436195,192.168.103.129,CA,true
AUTH_000474,USR_0131,DEV_00283,mfa,success,2025-12-30T01:27:53.436205,192.168.202.87,US,true
AUTH_000475,USR_0139,DEV_00133,certificate,success,2025-12-30T11:27:53.436214,192.168.178.236,IN,true
AUTH_000476,USR_0016,DEV_00191,sso,success,2025-12-28T07:27:53.436223,192.168.7.53,US,true
AUTH_000477,USR_0032,DEV_00230,certificate,success,2026-01-02T15:27:53.436235,192.168.221.176,UK,true
AUTH_000478,USR_0149,DEV_00290,biometric,success,2025-12-27T00:27:53.436243,192.168.118.230,RU,true
AUTH_000479,USR_0090,DEV_00154,mfa,success,2025-12-27T14:27:53.436252,192.168.74.161,CN,false
AUTH_000480,USR_0134,DEV_00127,biometric,success,2025-12-28T04:27:53.436261,192.168.166.28,CA,false
AUTH_000481,USR_0117,DEV_00051,certificate,success,2025-12-29T04:27:53.436270,192.168.203.36,US,true
AUTH_000482,USR_0016,DEV_00218,mfa,failure,2025-12-28T15:27:53.436284,192.168.188.64,DE,true
AUTH_000483,USR_0095,DEV_00270,biometric,success,2025-12-27T17:27:53.436292,192.168.168.230,RU,false
AUTH_000484,USR_0068,DEV_00256,certificate,success,2025-12-29T00:27:53.436301,192.168.111.81,CN,false
AUTH_000485,USR_0042,DEV_00074,certificate,success,2025-12-28T12:27:53.436309,192.168.232.136,CA,true
AUTH_000486,USR_0055,DEV_00234,biometric,success,2026-01-01T00:27:53.436318,192.168.115.23,UK,true
AUTH_000487,USR_0105,DEV_00057,sso,success,2025-12-27T14:27:53.436327,192.168.207.207,US,true
AUTH_000488,USR_0031,DEV_00191,sso,success,2025-12-29T17:27:53.436336,192.168.7.53,UK,false
AUTH_000489,USR_0008,DEV_00074,certificate,success,2025-12-27T10:27:53.436348,192.168.232.136,US,true
AUTH_000490,USR_0079,DEV_00146,password,success,2025-12-28T11:27:53.436356,192.168.181.25,US,false
AUTH_000491,USR_0018,DEV_00023,sso,success,2025-12-27T14:27:53.436365,192.168.213.74,IN,false
AUTH_000492,USR_0087,DEV_00194,mfa,success,2025-12-27T05:27:53.436374,192.168.142.16,RU,true
AUTH_000493,USR_0130,DEV_00236,mfa,success,2025-12-28T22:27:53.436383,192.168.85.144,RU,false
AUTH_000494,USR_0023,DEV_00210,sso,success,2025-12-29T11:27:53.436392,192.168.104.170,IN,true
AUTH_000495,USR_0114,DEV_00143,password,success,2025-12-31T22:27:53.436401,192.168.127.69,IN,false
AUTH_000496,USR_0144,DEV_00064,mfa,success,2026-01-01T19:27:53.436413,192.168.212.254,IN,true
AUTH_000497,USR_0146,DEV_00268,biometric,success,2025-12-28T15:27:53.436422,192.168.195.125,US,true
AUTH_000498,USR_0137,DEV_00093,mfa,failure,2025-12-30T18:27:53.436431,192.168.16.143,CA,false
AUTH_000499,USR_0022,DEV_00274,biometric,success,2025-12-29T10:27:53.436440,192.168.67.237,US,false
AUTH_000500,USR_0006,DEV_00175,password,success,2025-12-29T06:27:53.436448,192.168.99.36,RU,true
AUTH_000501,USR_0136,DEV_00163,password,success,2026-01-01T17:27:53.436457,192.168.119.95,US,true
AUTH_000502,USR_0074,DEV_00074,mfa,success,2026-01-01T18:27:53.436465,192.168.232.136,UK,false
AUTH_000503,USR_0044,DEV_00031,mfa,success,2025-12-30T05:27:53.436474,192.168.232.214,US,true
AUTH_000504,USR_0077,DEV_00200,certificate,success,2026-01-01T04:27:53.436483,192.168.13.191,UK,false
AUTH_000505,USR_0097,DEV_00062,biometric,success,2025-12-31T03:27:53.436492,192.168.226.216,IN,true
AUTH_000506,USR_0127,DEV_00261,password,success,2025-12-29T14:27:53.436500,192.168.19.75,UK,true
AUTH_000507,USR_0082,DEV_00238,certificate,success,2026-01-02T00:27:53.436509,192.168.66.157,US,false
AUTH_000508,USR_0060,DEV_00010,password,success,2025-12-27T10:27:53.436518,192.168.30.196,CA,true
AUTH_000509,USR_0078,DEV_00291,biometric,success,2026-01-01T19:27:53.436527,192.168.133.138,CA,true
AUTH_000510,USR_0096,DEV_00277,biometric,challenge_required,2025-12-31T02:27:53.436536,192.168.193.31,DE,false
AUTH_000511,USR_0011,DEV_00001,sso,success,2025-12-27T02:27:53.436545,192.168.71.220,CN,true
AUTH_000512,USR_0043,DEV_00001,sso,success,2025-12-28T13:27:53.436554,192.168.71.220,IN,false
AUTH_000513,USR_0098,DEV_00180,biometric,success,2025-12-31T10:27:53.436563,192.168.52.207,RU,false
AUTH_000514,USR_0012,DEV_00083,password,success,2025-12-27T16:27:53.436571,192.168.107.180,UK,true
AUTH_000515,USR_0023,DEV_00203,biometric,success,2026-01-01T05:27:53.436579,192.168.215.15,UK,false
AUTH_000516,USR_0054,DEV_00259,sso,failure,2025-12-30T07:27:53.436591,192.168.147.153,CN,false
AUTH_000517,USR_0116,DEV_00140,sso,success,2025-12-30T06:27:53.436600,192.168.236.16,CA,false
AUTH_000518,USR_0085,DEV_00009,password,failure,2026-01-01T06:27:53.436610,192.168.154.80,IN,false
AUTH_000519,USR_0002,DEV_00005,certificate,success,2025-12-28T11:27:53.436619,192.168.160.163,IN,true
AUTH_000520,USR_0021,DEV_00040,password,success,2025-12-28T23:27:53.436632,192.168.35.12,UK,false
AUTH_000521,USR_0092,DEV_00199,password,success,2026-01-02T14:27:53.436641,192.168.147.156,DE,false
AUTH_000522,USR_0050,DEV_00228,sso,success,2026-01-02T11:27:53.436650,192.168.209.88,CN,false
AUTH_000523,USR_0050,DEV_00047,sso,success,2025-12-27T00:27:53.436661,192.168.174.116,RU,true
AUTH_000524,USR_0060,DEV_00253,sso,failure,2026-01-02T07:27:53.436670,192.168.230.167,DE,true
AUTH_000525,USR_0002,DEV_00101,sso,success,2026-01-01T12:27:53.436679,192.168.214.63,IN,true
AUTH_000526,USR_0129,DEV_00253,biometric,success,2025-12-31T15:27:53.436687,192.168.230.167,CN,true
AUTH_000527,USR_0017,DEV_00066,sso,success,2026-01-01T08:27:53.436696,192.168.82.42,IN,true
AUTH_000528,USR_0134,DEV_00141,biometric,success,2026-01-02T11:27:53.436705,192.168.148.162,IN,false
AUTH_000529,USR_0144,DEV_00233,password,success,2025-12-29T03:27:53.436714,192.168.83.62,RU,false
AUTH_000530,USR_0111,DEV_00209,certificate,success,2025-12-28T04:27:53.436723,192.168.87.254,DE,false
AUTH_000531,USR_0133,DEV_00023,password,failure,2025-12-31T07:27:53.436731,192.168.213.74,UK,false
AUTH_000532,USR_0137,DEV_00230,mfa,success,2025-12-29T12:27:53.436740,192.168.221.176,UK,true
AUTH_000533,USR_0147,DEV_00013,certificate,challenge_required,2025-12-31T07:27:53.436748,192.168.114.170,US,true
AUTH_000534,USR_0051,DEV_00085,password,success,2026-01-02T00:27:53.436757,192.168.24.231,US,false
AUTH_000535,USR_0111,DEV_00013,sso,success,2025-12-27T00:27:53.436769,192.168.114.170,RU,false
AUTH_000536,USR_0064,DEV_00056,password,success,2025-12-30T01:27:53.436777,192.168.243.165,RU,false
AUTH_000537,USR_0134,DEV_00122,biometric,failure,2025-12-27T07:27:53.436788,192.168.123.150,DE,true
AUTH_000538,USR_0115,DEV_00297,password,success,2026-01-02T01:27:53.436798,192.168.221.67,DE,false
AUTH_000539,USR_0017,DEV_00066,password,success,2025-12-28T23:27:53.436806,192.168.82.42,UK,false
AUTH_000540,USR_0017,DEV_00053,password,success,2025-12-27T17:27:53.436815,192.168.133.89,UK,false
AUTH_000541,USR_0103,DEV_00050,mfa,success,2025-12-29T07:27:53.436824,192.168.89.182,RU,true
AUTH_000542,USR_0117,DEV_00197,biometric,success,2025-12-29T03:27:53.436833,192.168.102.142,IN,true
AUTH_000543,USR_0087,DEV_00014,biometric,success,2025-12-30T04:27:53.436841,192.168.73.174,CA,true
AUTH_000544,USR_0027,DEV_00007,biometric,success,2026-01-01T23:27:53.436850,192.168.187.25,RU,true
AUTH_000545,USR_0147,DEV_00065,sso,success,2025-12-30T23:27:53.436859,192.168.103.129,DE,false
AUTH_000546,USR_0114,DEV_00096,password,success,2026-01-02T05:27:53.436868,192.168.237.116,CA,false
AUTH_000547,USR_0150,DEV_00224,sso,success,2025-12-26T18:27:53.436876,192.168.200.68,UK,true
AUTH_000548,USR_0038,DEV_00241,sso,success,2025-12-30T01:27:53.436885,192.168.247.88,UK,true
AUTH_000549,USR_0133,DEV_00075,biometric,success,2025-12-28T07:27:53.436894,192.168.247.141,RU,true
AUTH_000550,USR_0109,DEV_00177,mfa,success,2025-12-31T13:27:53.436903,192.168.92.197,RU,true
AUTH_000551,USR_0088,DEV_00097,biometric,success,2025-12-28T17:27:53.436911,192.168.186.172,CN,false
AUTH_000552,USR_0149,DEV_00290,sso,failure,2025-12-27T03:27:53.436923,192.168.118.230,DE,false
AUTH_000553,USR_0042,DEV_00054,certificate,success,2026-01-02T06:27:53.436932,192.168.42.83,CA,true
AUTH_000554,USR_0058,DEV_00118,mfa,success,2025-12-31T10:27:53.436941,192.168.216.159,DE,false
AUTH_000555,USR_0097,DEV_00106,sso,success,2026-01-02T15:27:53.436953,192.168.145.63,US,true
AUTH_000556,USR_0092,DEV_00016,sso,success,2026-01-01T04:27:53.436962,192.168.137.181,DE,true
AUTH_000557,USR_0150,DEV_00185,mfa,success,2026-01-02T09:27:53.436971,192.168.64.178,CA,false
AUTH_000558,USR_0045,DEV_00113,sso,failure,2025-12-31T20:27:53.436979,192.168.2.242,RU,true
AUTH_000559,USR_0046,DEV_00101,password,success,2025-12-30T21:27:53.436987,192.168.214.63,US,true
AUTH_000560,USR_0098,DEV_00057,sso,success,2025-12-31T11:27:53.436996,192.168.207.207,DE,true
AUTH_000561,USR_0095,DEV_00191,biometric,success,2025-12-28T02:27:53.437015,192.168.7.53,DE,true
AUTH_000562,USR_0031,DEV_00074,mfa,failure,2026-01-01T07:27:53.437024,192.168.232.136,CA,false
AUTH_000563,USR_0096,DEV_00163,mfa,success,2025-12-26T22:27:53.437037,192.168.119.95,US,true
AUTH_000564,USR_0138,DEV_00151,mfa,success,2025-12-30T05:27:53.437049,192.168.53.133,US,false
AUTH_000565,USR_0033,DEV_00261,mfa,failure,2025-12-28T11:27:53.437058,192.168.19.75,CN,true
AUTH_000566,USR_0121,DEV_00034,biometric,success,2025-12-29T13:27:53.437069,192.168.129.96,UK,false
AUTH_000567,USR_0133,DEV_00238,biometric,success,2025-12-29T17:27:53.437077,192.168.66.157,CN,false
AUTH_000568,USR_0127,DEV_00243,biometric,success,2025-12-29T10:27:53.437086,192.168.225.217,CN,true
AUTH_000569,USR_0054,DEV_00113,mfa,failure,2025-12-28T21:27:53.437095,192.168.2.242,DE,true
AUTH_000570,USR_0079,DEV_00218,mfa,failure,2025-12-27T14:27:53.437104,192.168.188.64,RU,false
AUTH_000571,USR_0066,DEV_00282,sso,success,2026-01-01T19:27:53.437113,192.168.199.181,DE,false
AUTH_000572,USR_0059,DEV_00022,sso,success,2025-12-27T01:27:53.437122,192.168.78.204,DE,false
AUTH_000573,USR_0120,DEV_00222,sso,success,2025-12-28T09:27:53.437131,192.168.98.32,UK,false
AUTH_000574,USR_0007,DEV_00092,password,success,2025-12-30T21:27:53.437146,192.168.75.60,UK,true
AUTH_000575,USR_0022,DEV_00151,biometric,success,2025-12-28T05:27:53.437155,192.168.53.133,CN,true
AUTH_000576,USR_0071,DEV_00117,sso,success,2026-01-01T22:27:53.437164,192.168.185.161,US,true
AUTH_000577,USR_0086,DEV_00101,sso,success,2025-12-31T00:27:53.437172,192.168.214.63,CN,false
AUTH_000578,USR_0049,DEV_00071,sso,challenge_required,2025-12-27T21:27:53.437181,192.168.77.58,US,false
AUTH_000579,USR_0073,DEV_00178,certificate,success,2025-12-29T09:27:53.437189,192.168.91.240,RU,true
AUTH_000580,USR_0121,DEV_00263,certificate,challenge_required,2026-01-01T02:27:53.437198,192.168.2.81,CA,true
AUTH_000581,USR_0054,DEV_00243,biometric,success,2025-12-27T10:27:53.437207,192.168.225.217,RU,false
AUTH_000582,USR_0119,DEV_00175,mfa,success,2025-12-30T08:27:53.437215,192.168.99.36,DE,false
AUTH_000583,USR_0054,DEV_00225,password,success,2025-12-27T18:27:53.437224,192.168.61.1,UK,true
AUTH_000584,USR_0148,DEV_00066,certificate,success,2026-01-02T14:27:53.437236,192.168.82.42,RU,false
AUTH_000585,USR_0087,DEV_00116,biometric,success,2025-12-29T09:27:53.437244,192.168.127.38,UK,false
AUTH_000586,USR_0006,DEV_00291,mfa,success,2026-01-01T05:27:53.437253,192.168.133.138,UK,true
AUTH_000587,USR_0146,DEV_00294,mfa,failure,2025-12-29T15:27:53.437262,192.168.196.220,DE,true
AUTH_000588,USR_0137,DEV_00198,sso,success,2026-01-01T13:27:53.437271,192.168.151.150,IN,false
AUTH_000589,USR_0078,DEV_00048,mfa,success,2025-12-27T19:27:53.437284,192.168.7.189,US,false
AUTH_000590,USR_0007,DEV_00096,sso,success,2025-12-29T14:27:53.437293,192.168.237.116,CA,true
AUTH_000591,USR_0060,DEV_00150,certificate,success,2026-01-01T23:27:53.437301,192.168.90.247,US,false
AUTH_000592,USR_0133,DEV_00006,certificate,success,2025-12-29T07:27:53.437310,192.168.167.225,CA,true
AUTH_000593,USR_0034,DEV_00275,certificate,success,2026-01-01T23:27:53.437320,192.168.57.213,RU,true
AUTH_000594,USR_0034,DEV_00106,mfa,success,2025-12-28T15:27:53.437332,192.168.145.63,IN,false
AUTH_000595,USR_0052,DEV_00258,sso,success,2025-12-28T19:27:53.437341,192.168.57.35,CA,true
AUTH_000596,USR_0037,DEV_00229,biometric,success,2025-12-29T10:27:53.437350,192.168.29.34,RU,true
AUTH_000597,USR_0135,DEV_00169,certificate,failure,2025-12-28T11:27:53.437359,192.168.24.41,DE,true
AUTH_000598,USR_0024,DEV_00148,sso,success,2025-12-28T20:27:53.437368,192.168.95.226,CN,false
AUTH_000599,USR_0101,DEV_00090,biometric,success,2025-12-31T19:27:53.437377,192.168.49.240,CN,false
AUTH_000600,USR_0118,DEV_00197,biometric,failure,2025-12-31T18:27:53.437386,192.168.102.142,US,false
AUTH_000601,USR_0012,DEV_00123,sso,failure,2026-01-01T00:27:53.437394,192.168.91.43,CN,true
AUTH_000602,USR_0138,DEV_00150,mfa,success,2026-01-01T23:27:53.437405,192.168.90.247,DE,false
AUTH_000603,USR_0142,DEV_00063,password,challenge_required,2026-01-01T21:27:53.437415,192.168.12.103,IN,false
AUTH_000604,USR_0105,DEV_00231,biometric,success,2025-12-31T11:27:53.437424,192.168.4.181,US,false
AUTH_000605,USR_0007,DEV_00038,certificate,success,2025-12-28T18:27:53.437435,192.168.91.62,UK,true
AUTH_000606,USR_0103,DEV_00100,sso,success,2026-01-02T14:27:53.437444,192.168.222.57,US,true
AUTH_000607,USR_0084,DEV_00238,password,success,2026-01-01T23:27:53.437452,192.168.66.157,IN,true
AUTH_000608,USR_0113,DEV_00072,mfa,success,2025-12-30T17:27:53.437461,192.168.147.174,CA,true
AUTH_000609,USR_0026,DEV_00091,certificate,success,2025-12-28T00:27:53.437470,192.168.115.154,CA,true
AUTH_000610,USR_0003,DEV_00140,mfa,success,2025-12-29T21:27:53.437480,192.168.236.16,CA,true
AUTH_000611,USR_0009,DEV_00273,biometric,success,2026-01-02T04:27:53.437488,192.168.42.166,CN,true
AUTH_000612,USR_0027,DEV_00200,password,success,2025-12-28T23:27:53.437497,192.168.13.191,IN,true
AUTH_000613,USR_0013,DEV_00194,sso,success,2025-12-31T01:27:53.437509,192.168.142.16,CA,true
AUTH_000614,USR_0052,DEV_00047,password,success,2026-01-02T09:27:53.437517,192.168.174.116,UK,true
AUTH_000615,USR_0017,DEV_00113,mfa,failure,2026-01-01T16:27:53.437526,192.168.2.242,CN,true
AUTH_000616,USR_0012,DEV_00213,sso,success,2025-12-30T05:27:53.437538,192.168.202.228,IN,true
AUTH_000617,USR_0049,DEV_00107,certificate,failure,2025-12-29T11:27:53.437547,192.168.15.164,US,true
AUTH_000618,USR_0055,DEV_00055,password,success,2025-12-31T20:27:53.437555,192.168.158.137,DE,false
AUTH_000619,USR_0004,DEV_00200,password,success,2025-12-31T08:27:53.437564,192.168.13.191,CN,true
AUTH_000620,USR_0072,DEV_00189,certificate,success,2025-12-31T09:27:53.437572,192.168.250.49,UK,false
AUTH_000621,USR_0027,DEV_00275,mfa,success,2025-12-27T15:27:53.437581,192.168.57.213,UK,true
AUTH_000622,USR_0084,DEV_00199,sso,success,2026-01-01T06:27:53.437590,192.168.147.156,CA,false
AUTH_000623,USR_0124,DEV_00035,biometric,success,2025-12-27T05:27:53.437600,192.168.10.74,DE,false
AUTH_000624,USR_0131,DEV_00120,mfa,success,2026-01-02T13:27:53.437608,192.168.239.145,US,true
AUTH_000625,USR_0080,DEV_00122,biometric,success,2025-12-31T02:27:53.437617,192.168.123.150,US,true
AUTH_000626,USR_0036,DEV_00192,mfa,success,2025-12-31T13:27:53.437629,192.168.68.24,DE,true
AUTH_000627,USR_0010,DEV_00122,certificate,failure,2025-12-27T07:27:53.437639,192.168.123.150,CN,true
AUTH_000628,USR_0085,DEV_00069,password,success,2025-12-26T20:27:53.437647,192.168.39.106,IN,false
AUTH_000629,USR_0074,DEV_00013,sso,success,2025-12-30T04:27:53.437657,192.168.114.170,CA,true
AUTH_000630,USR_0139,DEV_00028,mfa,failure,2025-12-31T01:27:53.437665,192.168.80.47,IN,false
AUTH_000631,USR_0134,DEV_00165,password,success,2025-12-26T23:27:53.437674,192.168.249.37,US,false
AUTH_000632,USR_0018,DEV_00099,mfa,success,2026-01-01T04:27:53.437683,192.168.132.226,CA,true
AUTH_000633,USR_0045,DEV_00282,mfa,success,2025-12-31T12:27:53.437695,192.168.199.181,IN,true
AUTH_000634,USR_0110,DEV_00240,mfa,success,2025-12-31T14:27:53.437704,192.168.178.149,DE,true
AUTH_000635,USR_0064,DEV_00156,mfa,success,2025-12-28T22:27:53.437712,192.168.237.112,UK,false
AUTH_000636,USR_0021,DEV_00185,certificate,success,2025-12-31T22:27:53.437721,192.168.64.178,DE,false
AUTH_000637,USR_0130,DEV_00222,password,success,2025-12-28T13:27:53.437729,192.168.98.32,RU,false
AUTH_000638,USR_0110,DEV_00043,biometric,success,2025-12-30T12:27:53.437738,192.168.250.48,IN,true
AUTH_000639,USR_0142,DEV_00090,sso,success,2025-12-28T18:27:53.437747,192.168.49.240,DE,false
AUTH_000640,USR_0097,DEV_00288,sso,success,2026-01-01T22:27:53.437755,192.168.58.156,CA,false
AUTH_000641,USR_0051,DEV_00080,password,failure,2026-01-02T15:27:53.437764,192.168.123.83,RU,false
AUTH_000642,USR_0126,DEV_00208,sso,failure,2025-12-29T11:27:53.437773,192.168.120.78,DE,false
AUTH_000643,USR_0079,DEV_00037,password,success,2026-01-02T07:27:53.437782,192.168.204.160,DE,true
AUTH_000644,USR_0050,DEV_00224,biometric,failure,2025-12-29T23:27:53.437791,192.168.200.68,CN,false
AUTH_000645,USR_0095,DEV_00030,mfa,success,2025-12-29T04:27:53.437800,192.168.185.113,CA,false
AUTH_000646,USR_0009,DEV_00186,mfa,success,2026-01-02T09:27:53.437809,192.168.127.226,UK,true
AUTH_000647,USR_0117,DEV_00076,biometric,success,2025-12-27T06:27:53.437818,192.168.233.197,CN,true
AUTH_000648,USR_0004,DEV_00060,certificate,success,2025-12-26T20:27:53.437842,192.168.209.84,DE,true
AUTH_000649,USR_0021,DEV_00266,mfa,failure,2025-12-29T04:27:53.437852,192.168.94.101,RU,false
AUTH_000650,USR_0065,DEV_00155,certificate,success,2025-12-28T00:27:53.437861,192.168.236.53,IN,false
AUTH_000651,USR_0106,DEV_00046,sso,success,2025-12-27T14:27:53.437870,192.168.218.156,RU,true
AUTH_000652,USR_0069,DEV_00108,sso,failure,2025-12-29T11:27:53.437882,192.168.231.223,US,true
AUTH_000653,USR_0126,DEV_00001,biometric,success,2025-12-29T06:27:53.437891,192.168.71.220,DE,false
AUTH_000654,USR_0111,DEV_00088,mfa,success,2025-12-31T17:27:53.437899,192.168.247.170,CA,false
AUTH_000655,USR_0047,DEV_00258,biometric,failure,2025-12-28T21:27:53.437908,192.168.57.35,RU,true
AUTH_000656,USR_0048,DEV_00103,mfa,success,2025-12-31T18:27:53.437916,192.168.60.18,UK,false
AUTH_000657,USR_0113,DEV_00056,password,failure,2025-12-31T22:27:53.437925,192.168.243.165,UK,true
AUTH_000658,USR_0097,DEV_00064,password,success,2025-12-30T01:27:53.437934,192.168.212.254,IN,true
AUTH_000659,USR_0123,DEV_00249,password,success,2026-01-01T15:27:53.437943,192.168.216.170,US,false
AUTH_000660,USR_0002,DEV_00022,password,failure,2025-12-28T03:27:53.437950,192.168.78.204,DE,true
AUTH_000661,USR_0134,DEV_00137,sso,failure,2025-12-28T15:27:53.437959,192.168.254.109,IN,false
AUTH_000662,USR_0087,DEV_00190,sso,success,2025-12-30T01:27:53.437968,192.168.141.216,RU,true
AUTH_000663,USR_0093,DEV_00205,sso,success,2026-01-02T02:27:53.437977,192.168.90.89,RU,false
AUTH_000664,USR_0026,DEV_00002,mfa,success,2025-12-29T10:27:53.437986,192.168.151.83,US,true
AUTH_000665,USR_0136,DEV_00144,sso,failure,2025-12-31T01:27:53.437995,192.168.5.32,DE,false
AUTH_000666,USR_0132,DEV_00212,sso,success,2026-01-02T16:27:53.438014,192.168.121.33,US,false
AUTH_000667,USR_0012,DEV_00167,biometric,success,2025-12-31T05:27:53.438024,192.168.180.213,DE,true
AUTH_000668,USR_0103,DEV_00042,password,success,2025-12-28T15:27:53.438035,192.168.74.92,CN,false
AUTH_000669,USR_0076,DEV_00100,biometric,success,2025-12-28T03:27:53.438044,192.168.222.57,RU,true
AUTH_000670,USR_0033,DEV_00255,biometric,success,2025-12-30T11:27:53.438052,192.168.19.14,RU,false
AUTH_000671,USR_0044,DEV_00229,biometric,failure,2025-12-28T13:27:53.438061,192.168.29.34,CA,true
AUTH_000672,USR_0055,DEV_00088,password,success,2025-12-26T16:27:53.438075,192.168.247.170,US,false
AUTH_000673,USR_0008,DEV_00083,certificate,failure,2025-12-30T05:27:53.438086,192.168.107.180,RU,true
AUTH_000674,USR_0072,DEV_00113,password,success,2025-12-28T15:27:53.438094,192.168.2.242,CN,true
AUTH_000675,USR_0137,DEV_00252,mfa,success,2025-12-30T03:27:53.438104,192.168.227.83,IN,true
AUTH_000676,USR_0088,DEV_00194,biometric,failure,2025-12-29T15:27:53.438116,192.168.142.16,RU,false
AUTH_000677,USR_0060,DEV_00115,password,success,2025-12-30T14:27:53.438125,192.168.100.200,US,true
AUTH_000678,USR_0088,DEV_00097,biometric,success,2026-01-01T11:27:53.438133,192.168.186.172,UK,true
AUTH_000679,USR_0081,DEV_00195,sso,success,2026-01-02T16:27:53.438142,192.168.147.231,US,true
AUTH_000680,USR_0100,DEV_00217,mfa,success,2025-12-29T19:27:53.438153,192.168.248.123,IN,true
AUTH_000681,USR_0028,DEV_00203,sso,success,2025-12-28T19:27:53.438163,192.168.215.15,CA,false
AUTH_000682,USR_0057,DEV_00256,biometric,success,2026-01-01T03:27:53.438172,192.168.111.81,UK,true
AUTH_000683,USR_0009,DEV_00164,sso,success,2026-01-01T09:27:53.438181,192.168.163.215,RU,true
AUTH_000684,USR_0147,DEV_00245,certificate,success,2025-12-31T09:27:53.438189,192.168.27.158,UK,false
AUTH_000685,USR_0016,DEV_00171,mfa,success,2025-12-31T11:27:53.438198,192.168.32.4,CN,true
AUTH_000686,USR_0046,DEV_00250,mfa,success,2025-12-30T12:27:53.438207,192.168.107.140,US,false
AUTH_000687,USR_0087,DEV_00217,certificate,success,2025-12-29T23:27:53.438216,192.168.248.123,DE,true
AUTH_000688,USR_0136,DEV_00145,biometric,success,2025-12-31T15:27:53.438224,192.168.168.93,DE,true
AUTH_000689,USR_0034,DEV_00166,password,success,2025-12-27T12:27:53.438233,192.168.164.210,RU,false
AUTH_000690,USR_0118,DEV_00084,certificate,success,2025-12-28T23:27:53.438242,192.168.16.213,UK,true
AUTH_000691,USR_0054,DEV_00112,password,success,2025-12-31T14:27:53.438254,192.168.205.64,UK,true
AUTH_000692,USR_0038,DEV_00193,mfa,failure,2025-12-29T03:27:53.438263,192.168.120.68,US,true
AUTH_000693,USR_0092,DEV_00243,password,success,2026-01-02T03:27:53.438272,192.168.225.217,IN,false
AUTH_000694,USR_0112,DEV_00077,mfa,success,2025-12-29T09:27:53.438285,192.168.48.240,US,true
AUTH_000695,USR_0062,DEV_00204,mfa,success,2025-12-27T08:27:53.438294,192.168.163.237,CN,false
AUTH_000696,USR_0023,DEV_00238,certificate,failure,2025-12-26T18:27:53.438303,192.168.66.157,UK,false
AUTH_000697,USR_0095,DEV_00006,password,success,2026-01-01T19:27:53.438311,192.168.167.225,DE,true
AUTH_000698,USR_0006,DEV_00294,sso,challenge_required,2025-12-28T14:27:53.438320,192.168.196.220,CN,true
AUTH_000699,USR_0025,DEV_00093,certificate,success,2025-12-26T19:27:53.438329,192.168.16.143,UK,true
AUTH_000700,USR_0026,DEV_00167,mfa,success,2025-12-27T23:27:53.438338,192.168.180.213,DE,true
AUTH_000701,USR_0101,DEV_00285,certificate,success,2025-12-28T01:27:53.438346,192.168.243.199,US,true
AUTH_000702,USR_0054,DEV_00061,mfa,success,2025-12-27T07:27:53.438356,192.168.24.242,US,false
AUTH_000703,USR_0081,DEV_00063,mfa,success,2025-12-27T13:27:53.438365,192.168.12.103,CN,true
AUTH_000704,USR_0023,DEV_00288,password,success,2026-01-02T08:27:53.438373,192.168.58.156,US,false
AUTH_000705,USR_0094,DEV_00279,password,success,2025-12-26T16:27:53.438382,192.168.154.225,CA,false
AUTH_000706,USR_0012,DEV_00266,biometric,failure,2025-12-30T13:27:53.438390,192.168.94.101,DE,true
AUTH_000707,USR_0036,DEV_00296,biometric,success,2025-12-30T08:27:53.438398,192.168.179.133,UK,true
AUTH_000708,USR_0026,DEV_00023,mfa,success,2025-12-31T16:27:53.438407,192.168.213.74,UK,true
AUTH_000709,USR_0035,DEV_00283,sso,success,2025-12-29T21:27:53.438416,192.168.202.87,CA,false
AUTH_000710,USR_0020,DEV_00282,mfa,success,2025-12-29T15:27:53.438424,192.168.199.181,DE,false
AUTH_000711,USR_0022,DEV_00131,biometric,success,2026-01-01T04:27:53.438436,192.168.209.173,CA,true
AUTH_000712,USR_0069,DEV_00099,biometric,success,2025-12-27T16:27:53.438448,192.168.132.226,IN,true
AUTH_000713,USR_0108,DEV_00079,certificate,success,2025-12-29T01:27:53.438457,192.168.173.194,US,true
AUTH_000714,USR_0020,DEV_00139,biometric,success,2026-01-01T12:27:53.438466,192.168.90.137,DE,true
AUTH_000715,USR_0085,DEV_00046,sso,success,2025-12-30T03:27:53.438475,192.168.218.156,CA,true
